customer_id,gender,age,has_partner,has_dependents,tenure_months,contract_type,internet_service,phone_service,online_security,online_backup,streaming_tv,payment_method,monthly_charges,total_charges,num_support_tickets,churn
CUST-04274,Female,28,No,Yes,30,One year,Fiber optic,Yes,No,No,No,Bank transfer,93.12,2884.7,2,No
CUST-04275,Female,18,Yes,Yes,66,Two year,Fiber optic,Yes,Yes,Yes,No,Bank transfer,110.77,6444.03,3,No
CUST-04276,Male,27,Yes,Yes,25,One year,DSL,Yes,Yes,No,Yes,Mailed check,85.85,2114.85,2,No
CUST-04277,Male,44,No,No,53,Month-to-month,None,Yes,No,No,No,Electronic check,37.49,1889.33,1,No
CUST-04278,Male,32,No,No,1,Month-to-month,None,No,No,No,No,Electronic check,23.19,23.19,3,No
CUST-04279,Female,40,No,No,11,Month-to-month,DSL,Yes,No,No,Yes,Credit card,74.78,897.72,2,No
CUST-04280,Male,35,No,No,26,Month-to-month,None,Yes,No,No,No,Credit card,32.7,803.09,3,No
CUST-04281,Female,26,No,No,4,Month-to-month,DSL,Yes,No,No,No,Electronic check,72.12,301.42,2,Yes
CUST-04282,Male,18,Yes,No,46,Two year,Fiber optic,Yes,No,No,No,Bank transfer,96.24,4262.04,3,No
CUST-04283,Male,42,Yes,No,49,Two year,DSL,Yes,No,No,No,Mailed check,71.22,3558.98,3,No
CUST-04284,Female,45,Yes,No,10,Month-to-month,None,Yes,No,No,No,Electronic check,39.24,377.2,2,No
CUST-04285,Female,22,Yes,No,40,Two year,Fiber optic,Yes,No,Yes,Yes,Bank transfer,114.82,4634.25,3,No
CUST-04286,Female,36,No,No,7,Month-to-month,Fiber optic,Yes,Yes,No,Yes,Bank transfer,141.67,1077.6,3,Yes
CUST-04287,Female,33,No,No,1,Month-to-month,Fiber optic,Yes,Yes,Yes,No,Electronic check,126.96,129.8,4,Yes
CUST-04288,Male,27,No,No,9,Month-to-month,DSL,Yes,No,Yes,No,Electronic check,87.04,823.69,4,Yes
CUST-04289,Female,48,Yes,No,25,One year,DSL,No,No,No,No,Bank transfer,47.81,1137.89,2,No
CUST-04290,Female,33,No,No,69,Two year,DSL,Yes,No,No,No,Credit card,67.45,4711.76,0,No
CUST-04291,Female,51,No,No,15,Month-to-month,None,Yes,No,No,No,Bank transfer,44.28,715.18,4,No
CUST-04292,Male,57,Yes,No,33,One year,DSL,Yes,Yes,No,Yes,Bank transfer,82.16,2526.49,1,No
CUST-04293,Male,31,No,Yes,3,Month-to-month,DSL,Yes,No,No,No,Electronic check,70.37,201.9,1,Yes
CUST-04294,Male,52,No,Yes,41,Month-to-month,Fiber optic,Yes,No,No,Yes,Bank transfer,115.28,4655.82,8,Yes
CUST-04295,Male,40,No,No,20,Month-to-month,None,Yes,No,No,No,Bank transfer,52.65,1056.78,1,Yes
CUST-04296,Female,28,No,No,22,Month-to-month,DSL,No,No,Yes,Yes,Electronic check,78.76,1700.94,4,Yes
CUST-04297,Female,18,Yes,Yes,28,Month-to-month,None,Yes,No,No,No,Bank transfer,41.66,1136.15,3,No
CUST-04298,Female,37,Yes,No,52,One year,DSL,Yes,Yes,No,Yes,Mailed check,72.5,3958.18,1,No
CUST-04299,Female,46,Yes,Yes,1,Month-to-month,None,Yes,No,No,No,Electronic check,47.45,47.89,6,No
CUST-04300,Male,59,Yes,Yes,1,Month-to-month,Fiber optic,Yes,No,No,No,Credit card,104.91,104.91,4,Yes
CUST-04301,Male,39,Yes,No,48,Two year,DSL,Yes,Yes,No,No,Bank transfer,71.32,3087.72,0,No
CUST-04302,Female,33,Yes,No,6,Month-to-month,DSL,Yes,No,No,Yes,Electronic check,88.75,524.4,1,No
CUST-04303,Male,51,Yes,No,23,Month-to-month,Fiber optic,Yes,No,Yes,No,Electronic check,79.1,1893.75,5,Yes
CUST-04304,Female,72,Yes,No,53,One year,DSL,Yes,No,Yes,No,Bank transfer,71.68,3770.16,7,No
CUST-04305,Male,24,No,No,37,One year,None,Yes,No,No,No,Credit card,34.75,1251.73,3,No
CUST-04306,Male,50,Yes,No,53,Two year,DSL,Yes,Yes,No,No,Electronic check,86.99,4519.47,3,No
CUST-04307,Female,56,No,No,7,Month-to-month,None,Yes,No,No,No,Electronic check,42.69,287.45,2,No
CUST-04308,Female,41,No,No,37,Month-to-month,Fiber optic,Yes,No,No,No,Credit card,86.86,3502.85,1,No
CUST-04309,Female,57,Yes,No,40,One year,DSL,Yes,No,Yes,No,Credit card,67.02,2618.89,2,No
CUST-04310,Male,20,Yes,No,68,Two year,None,Yes,No,No,No,Electronic check,42.73,2920.94,2,No
CUST-04311,Female,54,Yes,No,31,Two year,DSL,No,Yes,No,No,Bank transfer,54.27,1530.37,2,No
CUST-04312,Female,47,No,No,17,Month-to-month,None,Yes,No,No,No,Credit card,39.63,709.69,1,No
CUST-04313,Female,37,Yes,No,52,Two year,None,Yes,No,No,No,Bank transfer,43.89,2365.85,2,No
CUST-04314,Male,31,No,No,35,Two year,Fiber optic,Yes,Yes,No,No,Electronic check,117.4,4062.85,3,No
CUST-04315,Female,51,Yes,No,40,One year,Fiber optic,Yes,No,No,No,Credit card,119.12,4939.71,0,No
CUST-04316,Female,31,No,No,1,Month-to-month,DSL,Yes,No,No,No,Bank transfer,63.0,63.0,0,No
CUST-04317,Female,35,No,No,24,Month-to-month,Fiber optic,Yes,No,Yes,Yes,Bank transfer,106.02,2714.8,3,Yes
CUST-04318,Female,52,No,Yes,1,Month-to-month,None,Yes,No,No,No,Electronic check,40.18,40.18,0,No
CUST-04319,Male,64,Yes,No,53,Two year,DSL,Yes,Yes,Yes,No,Electronic check,83.32,4207.01,2,No
CUST-04320,Male,31,Yes,No,52,Two year,Fiber optic,Yes,No,No,No,Bank transfer,80.41,4506.03,3,No
CUST-04321,Female,36,No,No,61,Two year,DSL,No,No,No,No,Electronic check,61.44,3795.38,1,No
CUST-04322,Female,34,No,No,27,One year,Fiber optic,Yes,No,No,Yes,Bank transfer,94.11,2530.09,4,No
CUST-04323,Female,46,Yes,No,2,Month-to-month,None,No,No,No,No,Mailed check,20.71,40.0,1,No
CUST-04324,Female,55,Yes,No,51,Two year,Fiber optic,No,No,Yes,Yes,Bank transfer,105.49,6027.75,2,No
CUST-04325,Male,58,Yes,No,7,Month-to-month,Fiber optic,Yes,Yes,No,No,Bank transfer,102.13,769.42,2,No
CUST-04326,Female,42,No,No,51,Two year,DSL,Yes,No,Yes,Yes,Electronic check,98.44,4707.48,2,No
CUST-04327,Male,44,No,No,65,Two year,DSL,Yes,No,No,No,Bank transfer,75.02,4978.29,0,No
CUST-04328,Female,30,No,No,5,Month-to-month,Fiber optic,Yes,Yes,Yes,Yes,Mailed check,135.34,670.19,4,Yes
CUST-04329,Male,38,Yes,Yes,68,Two year,None,Yes,No,No,No,Electronic check,37.37,2551.71,2,No
CUST-04330,Female,18,No,Yes,16,Month-to-month,Fiber optic,Yes,No,No,No,Electronic check,118.88,1932.09,1,Yes
CUST-04331,Female,18,Yes,No,49,Two year,DSL,Yes,No,Yes,Yes,Mailed check,90.68,4369.44,4,No
CUST-04332,Female,47,Yes,No,2,Month-to-month,Fiber optic,Yes,No,Yes,Yes,Bank transfer,122.73,219.62,2,Yes
CUST-04333,Male,47,Yes,No,7,Month-to-month,None,Yes,No,No,No,Electronic check,46.99,339.05,0,Yes
CUST-04334,Female,39,Yes,Yes,52,One year,None,Yes,No,No,No,Credit card,38.6,2055.5,3,No
CUST-04335,Male,33,Yes,No,47,Two year,None,Yes,No,No,No,Credit card,41.01,1768.39,3,No
CUST-04336,Female,58,Yes,No,1,Month-to-month,None,Yes,No,No,No,Credit card,38.31,38.31,2,No
CUST-04337,Female,38,Yes,No,28,Month-to-month,DSL,Yes,Yes,No,No,Electronic check,80.76,2378.45,0,No
CUST-04338,Male,44,Yes,No,72,Month-to-month,DSL,Yes,Yes,Yes,No,Bank transfer,98.46,6786.02,3,No
CUST-04339,Male,37,No,No,46,One year,Fiber optic,Yes,Yes,Yes,No,Mailed check,100.61,4704.94,4,No
CUST-04340,Male,47,No,No,17,Two year,None,Yes,No,No,No,Electronic check,43.68,746.58,3,No
CUST-04341,Male,36,No,No,28,Two year,DSL,Yes,No,No,No,Credit card,70.43,1901.99,2,No
CUST-04342,Female,42,No,Yes,13,Month-to-month,DSL,No,No,No,Yes,Credit card,62.91,794.31,2,No
CUST-04343,Male,34,No,No,17,Two year,None,Yes,No,No,No,Electronic check,43.74,699.29,0,No
CUST-04344,Male,40,Yes,No,37,One year,Fiber optic,Yes,Yes,Yes,No,Mailed check,110.31,4053.94,2,No
CUST-04345,Female,46,No,Yes,9,Month-to-month,DSL,Yes,No,Yes,Yes,Credit card,86.64,728.9,3,No
CUST-04346,Male,22,Yes,Yes,32,Two year,DSL,Yes,Yes,No,No,Electronic check,81.31,2777.33,1,No
CUST-04347,Female,47,No,No,49,Two year,None,Yes,No,No,No,Bank transfer,41.7,2075.12,1,No
CUST-04348,Male,60,Yes,No,52,One year,DSL,Yes,No,Yes,No,Electronic check,67.49,3211.63,3,No
CUST-04349,Male,35,No,No,8,Month-to-month,None,Yes,No,No,No,Credit card,37.56,305.46,2,Yes
CUST-04350,Female,52,No,Yes,27,Month-to-month,DSL,Yes,No,No,No,Bank transfer,82.11,2106.73,1,No
CUST-04351,Female,23,No,No,71,Two year,None,Yes,No,No,No,Bank transfer,42.22,2925.79,1,No
CUST-04352,Female,35,No,No,34,Month-to-month,None,Yes,No,No,No,Electronic check,42.26,1442.03,0,No
CUST-04353,Female,43,No,No,64,One year,None,Yes,No,No,No,Electronic check,42.1,2696.86,0,No
CUST-04354,Female,20,Yes,No,44,One year,DSL,Yes,Yes,Yes,Yes,Mailed check,93.63,4512.62,2,No
CUST-04355,Male,51,Yes,No,44,Month-to-month,Fiber optic,No,No,No,No,Credit card,72.76,3254.54,2,No
CUST-04356,Female,35,Yes,No,1,Month-to-month,DSL,Yes,Yes,No,No,Bank transfer,79.53,81.83,5,No
CUST-04357,Female,55,No,No,10,Month-to-month,Fiber optic,Yes,Yes,Yes,Yes,Mailed check,120.23,1108.6,2,Yes
CUST-04358,Male,18,No,No,42,Two year,Fiber optic,No,Yes,No,No,Mailed check,79.77,3542.87,4,No
CUST-04359,Female,40,Yes,Yes,60,One year,None,Yes,No,No,No,Mailed check,45.54,2675.14,1,Yes
CUST-04360,Male,57,No,No,36,Two year,Fiber optic,Yes,No,Yes,Yes,Credit card,119.21,4315.04,3,No
CUST-04361,Female,22,No,No,72,Month-to-month,DSL,Yes,No,Yes,Yes,Bank transfer,97.75,6639.36,2,No
CUST-04362,Male,50,Yes,No,61,Two year,DSL,Yes,No,Yes,Yes,Electronic check,85.75,5448.88,3,No
CUST-04363,Male,46,Yes,No,27,One year,None,Yes,No,No,No,Mailed check,38.46,979.04,4,No
CUST-04364,Female,30,No,No,23,Month-to-month,Fiber optic,Yes,Yes,No,No,Mailed check,101.51,2349.21,4,Yes
CUST-04365,Male,84,No,Yes,46,One year,None,Yes,No,No,No,Electronic check,48.15,2300.54,1,No
CUST-04366,Female,32,No,Yes,24,Month-to-month,Fiber optic,Yes,No,Yes,Yes,Mailed check,117.56,2798.25,5,Yes
CUST-04367,Female,55,Yes,No,21,Month-to-month,DSL,Yes,No,No,No,Electronic check,70.88,1450.52,1,No
CUST-04368,Female,64,Yes,No,43,Two year,Fiber optic,Yes,Yes,No,No,Bank transfer,108.14,4195.23,2,No
CUST-04369,Female,61,No,No,3,One year,DSL,Yes,No,No,No,Electronic check,78.52,236.05,4,No
CUST-04370,Male,41,No,No,17,Month-to-month,DSL,Yes,Yes,No,No,Credit card,81.89,1461.03,2,Yes
CUST-04371,Male,23,No,No,72,One year,Fiber optic,No,No,Yes,No,Credit card,90.16,6048.37,6,No
CUST-04372,Male,35,Yes,Yes,31,Two year,Fiber optic,Yes,Yes,No,No,Credit card,114.99,3732.72,2,No
CUST-04373,Male,50,Yes,No,4,Month-to-month,DSL,No,No,Yes,No,Mailed check,56.02,222.12,0,No
CUST-04374,Male,39,No,No,29,One year,Fiber optic,No,No,Yes,No,Electronic check,85.25,2453.28,4,No
CUST-04375,Male,61,No,No,21,One year,Fiber optic,Yes,No,No,Yes,Electronic check,122.36,2451.66,3,No
CUST-04376,Female,47,No,Yes,58,Two year,None,Yes,No,No,No,Bank transfer,36.04,2013.53,2,No
CUST-04377,Female,35,No,No,39,One year,None,Yes,No,No,No,Credit card,46.45,1711.39,2,No
CUST-04378,Female,63,No,Yes,32,Month-to-month,None,Yes,No,No,No,Electronic check,34.15,1146.23,6,No
CUST-04379,Female,28,Yes,No,56,One year,Fiber optic,Yes,No,No,No,Mailed check,100.24,5540.09,4,No
CUST-04380,Male,49,Yes,No,25,One year,DSL,Yes,Yes,No,Yes,Credit card,106.76,2746.56,1,No
CUST-04381,Male,44,Yes,No,2,Month-to-month,Fiber optic,Yes,No,No,No,Credit card,80.43,150.57,6,Yes
CUST-04382,Male,54,Yes,No,61,One year,None,Yes,No,No,No,Electronic check,41.2,2624.05,1,No
CUST-04383,Female,36,No,Yes,49,Two year,DSL,Yes,Yes,Yes,Yes,Electronic check,103.83,5093.84,2,No
CUST-04384,Female,38,No,No,4,Month-to-month,DSL,Yes,Yes,Yes,No,Credit card,94.87,381.29,1,No
CUST-04385,Male,44,No,Yes,34,One year,DSL,Yes,Yes,No,Yes,Mailed check,81.4,2841.54,3,No
CUST-04386,Male,54,Yes,No,39,One year,Fiber optic,Yes,No,No,No,Bank transfer,97.23,3669.42,3,No
CUST-04387,Female,42,No,No,45,Month-to-month,DSL,Yes,No,Yes,No,Bank transfer,81.83,3931.82,0,No
CUST-04388,Female,53,No,No,18,Month-to-month,None,No,No,No,No,Electronic check,20.09,380.55,1,No
CUST-04389,Male,27,Yes,Yes,19,Month-to-month,Fiber optic,Yes,Yes,No,No,Bank transfer,127.3,2311.48,1,No
CUST-04390,Female,45,Yes,No,23,One year,DSL,Yes,Yes,Yes,Yes,Mailed check,93.14,2363.03,5,No
CUST-04391,Male,50,No,Yes,53,One year,None,Yes,No,No,No,Credit card,35.81,1849.81,0,No
CUST-04392,Male,37,No,No,2,Month-to-month,Fiber optic,Yes,Yes,No,Yes,Bank transfer,119.03,223.72,4,No
CUST-04393,Female,57,Yes,No,72,Month-to-month,None,Yes,No,No,No,Mailed check,32.42,2268.36,0,No
CUST-04394,Female,40,No,No,34,Two year,Fiber optic,Yes,Yes,No,Yes,Electronic check,109.39,3502.47,0,No
CUST-04395,Female,39,No,No,21,Month-to-month,Fiber optic,Yes,No,No,Yes,Credit card,104.54,2228.98,2,Yes
CUST-04396,Male,46,Yes,No,3,One year,DSL,Yes,Yes,Yes,Yes,Credit card,101.89,303.89,0,No
CUST-04397,Male,38,Yes,No,72,Month-to-month,DSL,Yes,No,No,No,Bank transfer,72.1,4550.77,2,No
CUST-04398,Female,44,No,No,3,Month-to-month,DSL,No,Yes,No,Yes,Bank transfer,65.52,213.11,1,No
CUST-04399,Female,28,Yes,No,4,Month-to-month,None,Yes,No,No,No,Credit card,38.38,150.73,1,No
CUST-04400,Male,34,No,No,34,Month-to-month,None,Yes,No,No,No,Credit card,44.33,1490.97,2,No
CUST-04401,Female,58,Yes,Yes,38,One year,None,Yes,No,No,No,Electronic check,38.92,1369.22,2,No
CUST-04402,Female,45,Yes,No,37,One year,Fiber optic,Yes,No,No,No,Bank transfer,112.22,3910.93,7,No
CUST-04403,Female,35,Yes,No,52,Two year,None,Yes,No,No,No,Electronic check,38.38,1922.14,1,No
CUST-04404,Female,25,Yes,Yes,72,Month-to-month,Fiber optic,No,No,No,No,Electronic check,84.05,6072.18,3,No
CUST-04405,Female,64,No,No,32,One year,Fiber optic,Yes,No,No,No,Mailed check,87.02,2903.54,4,Yes
CUST-04406,Female,27,Yes,No,70,Two year,DSL,Yes,No,Yes,Yes,Bank transfer,90.8,7160.86,6,No
CUST-04407,Male,64,No,No,29,One year,None,Yes,No,No,No,Mailed check,41.57,1102.05,2,No
CUST-04408,Male,18,No,No,72,Two year,None,No,No,No,No,Electronic check,20.35,1401.55,6,No
CUST-04409,Female,49,Yes,No,55,Month-to-month,Fiber optic,Yes,No,Yes,No,Electronic check,111.89,6805.03,0,No
CUST-04410,Female,21,No,Yes,1,Month-to-month,None,Yes,No,No,No,Electronic check,40.07,40.07,0,No
CUST-04411,Male,42,No,No,34,Month-to-month,Fiber optic,Yes,Yes,No,No,Credit card,119.05,3879.25,2,No
CUST-04412,Male,41,Yes,No,13,Month-to-month,None,Yes,No,No,No,Bank transfer,41.32,528.4,1,No
CUST-04413,Female,41,Yes,Yes,5,Month-to-month,Fiber optic,Yes,Yes,Yes,Yes,Bank transfer,124.03,638.15,5,Yes
CUST-04414,Female,22,No,No,48,Two year,None,Yes,No,No,No,Bank transfer,39.57,1880.44,2,No
CUST-04415,Female,39,No,No,1,Month-to-month,Fiber optic,Yes,No,No,Yes,Mailed check,124.14,124.14,4,Yes
CUST-04416,Male,26,No,No,10,Month-to-month,Fiber optic,Yes,Yes,No,No,Bank transfer,96.37,912.78,3,Yes
CUST-04417,Male,22,Yes,No,16,Month-to-month,Fiber optic,No,No,No,No,Electronic check,77.24,1244.69,5,Yes
CUST-04418,Male,34,No,No,52,One year,DSL,Yes,Yes,No,No,Credit card,81.85,4418.41,1,No
CUST-04419,Male,26,No,No,38,One year,DSL,Yes,Yes,No,Yes,Bank transfer,97.19,3787.44,4,No
CUST-04420,Female,34,Yes,No,56,Month-to-month,DSL,Yes,No,No,No,Bank transfer,72.66,4251.8,1,No
CUST-04421,Female,60,No,No,5,Month-to-month,DSL,Yes,Yes,Yes,No,Credit card,100.12,454.63,6,No
CUST-04422,Female,46,Yes,No,44,One year,Fiber optic,Yes,Yes,No,Yes,Mailed check,88.8,3695.66,3,No
CUST-04423,Male,38,No,Yes,50,Two year,DSL,Yes,No,No,No,Electronic check,65.21,3121.96,4,No
CUST-04424,Female,59,No,No,4,Month-to-month,DSL,Yes,No,No,No,Electronic check,69.13,292.22,3,Yes
CUST-04425,Female,60,Yes,No,35,Two year,Fiber optic,Yes,No,No,No,Bank transfer,99.11,3526.52,2,No
CUST-04426,Male,35,Yes,No,39,Two year,Fiber optic,Yes,No,No,Yes,Credit card,95.66,3578.0,4,No
CUST-04427,Female,61,Yes,No,6,One year,None,Yes,No,No,No,Bank transfer,44.27,287.57,2,No
CUST-04428,Male,58,No,No,61,Two year,DSL,Yes,No,No,No,Bank transfer,81.69,4844.83,2,No
CUST-04429,Female,48,No,No,17,Two year,None,Yes,No,No,No,Credit card,44.3,753.04,4,No
CUST-04430,Male,28,No,No,48,One year,DSL,Yes,No,No,No,Credit card,70.59,3456.74,3,No
CUST-04431,Male,67,No,No,34,One year,DSL,Yes,No,Yes,No,Electronic check,86.51,2765.5,2,No
CUST-04432,Male,53,No,No,43,Two year,Fiber optic,No,No,No,Yes,Electronic check,93.4,4171.61,4,No
CUST-04433,Male,64,No,No,54,Two year,None,Yes,No,No,No,Mailed check,44.42,2334.04,2,No
CUST-04434,Female,50,No,Yes,7,Month-to-month,DSL,Yes,Yes,No,Yes,Mailed check,93.48,660.1,4,No
CUST-04435,Male,18,Yes,No,11,One year,DSL,Yes,No,No,Yes,Electronic check,79.93,935.35,0,No
CUST-04436,Female,58,No,No,16,Month-to-month,DSL,Yes,Yes,No,No,Bank transfer,79.26,1263.52,1,No
CUST-04437,Female,59,Yes,No,50,Two year,DSL,No,Yes,No,Yes,Bank transfer,62.55,3128.17,0,No
CUST-04438,Female,63,No,Yes,53,One year,Fiber optic,Yes,No,No,Yes,Bank transfer,112.87,5524.16,2,No
CUST-04439,Female,75,No,No,5,Month-to-month,DSL,Yes,No,Yes,No,Credit card,79.55,386.78,2,No
CUST-04440,Female,32,Yes,No,8,Month-to-month,None,Yes,No,No,No,Credit card,43.44,344.79,1,No
CUST-04441,Female,48,No,No,55,Two year,Fiber optic,Yes,No,No,Yes,Bank transfer,126.65,6912.14,3,No
CUST-04442,Female,42,Yes,Yes,72,Two year,Fiber optic,Yes,Yes,No,Yes,Bank transfer,116.95,8812.23,0,No
CUST-04443,Male,67,Yes,No,3,Month-to-month,None,Yes,No,No,No,Credit card,36.53,108.31,1,No
CUST-04444,Female,39,No,Yes,38,One year,DSL,Yes,Yes,No,Yes,Electronic check,73.16,2851.17,1,Yes
CUST-04445,Female,48,Yes,No,46,Month-to-month,DSL,Yes,No,No,No,Mailed check,70.39,3107.88,0,No
CUST-04446,Female,36,No,No,43,Two year,Fiber optic,Yes,No,No,Yes,Electronic check,110.28,4479.57,3,No
CUST-04447,Male,48,No,No,44,Two year,DSL,No,Yes,No,No,Mailed check,65.21,2617.17,2,No
CUST-04448,Male,23,Yes,No,52,One year,Fiber optic,Yes,No,No,No,Electronic check,73.96,3955.68,5,No
CUST-04449,Female,56,Yes,No,8,Month-to-month,Fiber optic,No,No,No,No,Electronic check,79.06,620.1,2,Yes
CUST-04450,Female,23,Yes,No,27,One year,DSL,Yes,Yes,No,Yes,Electronic check,87.1,2437.34,1,No
CUST-04451,Male,43,Yes,No,51,Two year,Fiber optic,Yes,No,No,No,Bank transfer,99.36,5117.33,4,No
CUST-04452,Female,49,No,Yes,19,Two year,DSL,Yes,No,Yes,Yes,Bank transfer,99.56,1980.65,4,No
CUST-04453,Male,20,No,Yes,49,One year,Fiber optic,Yes,No,No,No,Mailed check,74.47,4009.65,1,No
CUST-04454,Female,63,Yes,No,67,Month-to-month,DSL,Yes,No,Yes,Yes,Credit card,87.79,5729.91,6,No
CUST-04455,Male,55,No,No,33,Month-to-month,None,Yes,No,No,No,Electronic check,39.02,1430.36,3,No
CUST-04456,Female,42,No,Yes,11,One year,None,Yes,No,No,No,Credit card,40.03,462.35,3,No
CUST-04457,Female,37,Yes,Yes,13,Month-to-month,DSL,Yes,Yes,Yes,Yes,Credit card,88.99,1118.35,6,No
CUST-04458,Male,27,Yes,No,36,One year,DSL,Yes,No,No,Yes,Mailed check,77.79,2930.56,2,No
CUST-04459,Female,57,No,No,6,Month-to-month,DSL,Yes,No,No,No,Bank transfer,64.5,388.11,1,Yes
CUST-04460,Male,36,No,No,56,Month-to-month,DSL,Yes,No,No,Yes,Mailed check,95.63,5739.66,3,Yes
CUST-04461,Female,49,No,No,12,Month-to-month,Fiber optic,Yes,Yes,No,Yes,Electronic check,98.4,1232.49,5,Yes
CUST-04462,Male,65,No,No,16,One year,DSL,Yes,No,No,Yes,Credit card,85.55,1411.63,3,No
CUST-04463,Male,57,No,Yes,1,Month-to-month,Fiber optic,Yes,No,No,No,Credit card,93.48,93.48,1,No
CUST-04464,Female,83,No,No,6,Month-to-month,Fiber optic,No,No,Yes,No,Electronic check,82.44,483.22,4,Yes
CUST-04465,Male,45,No,Yes,66,Two year,DSL,Yes,Yes,Yes,No,Electronic check,97.41,6294.8,0,No
CUST-04466,Male,48,No,No,31,Month-to-month,Fiber optic,Yes,No,No,Yes,Bank transfer,99.54,3056.69,3,No
CUST-04467,Female,27,No,No,17,Month-to-month,None,Yes,No,No,No,Electronic check,35.58,637.02,3,No
CUST-04468,Female,36,Yes,No,1,Month-to-month,DSL,Yes,Yes,No,No,Electronic check,79.63,79.63,5,Yes
CUST-04469,Male,41,No,No,25,Month-to-month,None,Yes,No,No,No,Mailed check,39.13,1005.66,4,No
CUST-04470,Male,53,Yes,No,40,One year,DSL,Yes,No,Yes,Yes,Mailed check,84.91,3598.56,6,No
CUST-04471,Male,41,Yes,No,41,Month-to-month,None,Yes,No,No,No,Bank transfer,41.8,1706.58,2,No
CUST-04472,Female,44,Yes,No,9,Month-to-month,DSL,Yes,No,No,Yes,Electronic check,80.16,731.2,2,Yes
CUST-04473,Female,58,Yes,No,26,One year,Fiber optic,Yes,Yes,No,Yes,Credit card,98.4,2670.06,1,No
CUST-04474,Female,41,No,Yes,4,Month-to-month,Fiber optic,Yes,Yes,No,Yes,Credit card,139.91,588.89,3,No
CUST-04475,Female,62,Yes,No,14,Month-to-month,Fiber optic,Yes,Yes,No,No,Bank transfer,114.97,1685.51,0,Yes
CUST-04476,Female,37,No,Yes,32,One year,DSL,Yes,No,No,Yes,Electronic check,89.4,2859.36,2,Yes
CUST-04477,Male,30,No,No,56,Two year,None,Yes,No,No,No,Mailed check,36.62,2124.75,1,No
CUST-04478,Male,38,No,No,44,Two year,DSL,Yes,No,No,Yes,Electronic check,90.34,4013.2,0,No
CUST-04479,Female,51,No,Yes,3,Month-to-month,None,Yes,No,No,No,Electronic check,38.67,124.41,4,No
CUST-04480,Female,38,Yes,No,72,Two year,None,Yes,No,No,No,Electronic check,48.58,3457.34,4,No
CUST-04481,Female,25,No,Yes,34,Two year,Fiber optic,Yes,No,No,No,Electronic check,100.56,3428.72,1,No
CUST-04482,Female,45,Yes,No,9,Month-to-month,DSL,Yes,No,No,Yes,Bank transfer,70.18,689.66,3,Yes
CUST-04483,Male,18,No,No,24,Month-to-month,None,Yes,No,No,No,Bank transfer,40.81,970.36,2,Yes
CUST-04484,Male,24,No,No,51,Month-to-month,Fiber optic,Yes,Yes,Yes,Yes,Credit card,115.18,6209.11,3,No
CUST-04485,Male,56,Yes,Yes,6,Month-to-month,DSL,Yes,No,No,No,Credit card,57.14,328.0,2,Yes
CUST-04486,Male,40,No,No,66,Two year,DSL,Yes,No,No,No,Credit card,70.97,4540.19,1,Yes
CUST-04487,Male,46,Yes,No,2,Month-to-month,Fiber optic,No,Yes,Yes,No,Electronic check,92.25,181.89,2,Yes
CUST-04488,Male,46,No,Yes,58,Two year,DSL,No,No,No,Yes,Electronic check,74.84,4586.55,2,No
CUST-04489,Male,32,Yes,Yes,13,One year,Fiber optic,Yes,No,No,No,Mailed check,94.76,1250.22,4,No
CUST-04490,Female,56,No,No,21,Month-to-month,Fiber optic,Yes,No,Yes,No,Electronic check,86.34,1893.03,1,Yes
CUST-04491,Female,41,No,No,1,Month-to-month,DSL,Yes,No,Yes,Yes,Credit card,76.23,76.23,2,No
CUST-04492,Male,32,Yes,No,28,One year,DSL,Yes,No,Yes,Yes,Bank transfer,92.0,2463.38,3,No
CUST-04493,Female,47,Yes,No,45,Month-to-month,None,Yes,No,No,No,Mailed check,37.88,1660.67,2,No
CUST-04494,Female,33,Yes,No,6,Month-to-month,Fiber optic,Yes,No,No,Yes,Mailed check,104.48,646.15,3,Yes
CUST-04495,Male,67,Yes,No,1,Month-to-month,None,Yes,No,No,No,Bank transfer,48.0,48.0,3,No
CUST-04496,Female,53,No,No,3,Month-to-month,DSL,Yes,Yes,Yes,No,Credit card,72.79,211.28,2,Yes
CUST-04497,Female,44,No,No,56,Two year,None,Yes,No,No,No,Bank transfer,36.16,1987.39,1,No
CUST-04498,Female,44,No,Yes,1,Month-to-month,DSL,Yes,No,No,No,Mailed check,63.2,67.64,2,No
CUST-04499,Male,62,No,Yes,8,Month-to-month,DSL,Yes,No,No,Yes,Credit card,87.98,710.21,0,No
CUST-04500,Female,47,No,No,25,Month-to-month,Fiber optic,Yes,No,No,No,Bank transfer,87.8,2315.18,3,Yes
CUST-04501,Female,28,No,No,1,Two year,None,Yes,No,No,No,Electronic check,40.34,40.34,0,No
CUST-04502,Female,18,No,No,12,One year,DSL,Yes,No,No,No,Electronic check,77.95,939.67,3,No
CUST-04503,Female,28,Yes,Yes,23,One year,Fiber optic,No,Yes,Yes,Yes,Electronic check,107.38,2394.35,3,No
CUST-04504,Male,18,No,Yes,60,Two year,DSL,Yes,Yes,No,Yes,Mailed check,90.91,5324.07,3,No
CUST-04505,Female,52,Yes,No,67,Two year,DSL,Yes,No,No,Yes,Credit card,75.21,4678.3,3,No
CUST-04506,Female,55,Yes,No,14,Month-to-month,Fiber optic,Yes,No,Yes,No,Electronic check,80.42,1143.15,4,Yes
